ID,Segmentation
460348,C
460349,C
460354,A
460356,D
460358,D
460361,B
460362,D
460365,B
460369,C
460370,D
460371,C
460378,A
460379,C
460380,D
460381,D
460384,D
460387,D
460388,A
460389,C
460390,C
460392,A
460394,D
460397,B
460399,D
460401,A
460404,C
460405,A
460406,C
460408,A
460409,C
460415,B
460422,A
460431,B
460434,B
460437,A
460440,D
460443,A
460447,A
460449,D
460450,A
460453,D
460454,A
460457,D
460459,A
460460,A
460467,C
460470,D
460476,B
460477,D
460484,D
460485,D
460489,D
460492,D
460495,D
460504,C
460505,A
460507,A
460508,C
460518,A
460522,D
460541,D
460542,A
460545,B
460546,A
460547,D
460549,A
460550,C
460551,A
460555,D
460556,A
460558,A
460561,A
460563,D
460566,D
460571,A
460572,A
460574,A
460582,D
460583,D
460585,D
460586,D
460588,D
460597,D
460598,C
460605,B
460606,A
460612,D
460615,D
460618,A
460619,D
460621,A
460622,B
460626,B
460627,D
460633,B
460634,D
460637,D
460638,A
460639,A
460640,A
460645,A
460646,B
460653,D
460656,C
460658,C
460659,C
460660,D
460661,B
460668,A
460678,A
460686,D
460687,D
460691,D
460702,A
460703,C
460706,D
460708,C
460716,C
460719,A
460720,C
460722,C
460726,C
460727,C
460729,A
460733,A
460734,B
460738,B
460740,C
460743,B
460746,D
460763,C
460769,C
460780,D
460783,D
460785,A
460789,C
460794,B
460796,D
460802,C
460811,A
460813,C
460815,C
460822,C
460825,A
460828,D
460830,A
460831,D
460837,A
460838,C
460840,D
460844,C
460846,D
460847,C
460851,B
460855,C
460857,A
460859,C
460860,C
460861,D
460866,A
460870,D
460871,D
460872,B
460877,C
460878,A
460882,D
460888,B
460891,C
460897,D
460898,C
460899,B
460901,D
460902,C
460905,A
460906,C
460907,C
460923,C
460924,A
460928,C
460934,D
460935,D
460945,D
460953,A
460961,D
460962,B
460963,C
460968,B
460975,C
460976,D
460977,A
460979,D
460981,B
460984,C
460988,A
460989,D
460991,A
460993,C
460999,A
461000,B
461001,A
461015,C
461016,D
461022,A
461023,B
461024,D
461028,D
461029,A
461034,D
461037,C
461038,A
461041,B
461042,D
461043,D
461044,D
461049,C
461050,B
461053,C
461059,A
461060,A
461065,C
461071,A
461078,D
461082,D
461085,A
461093,C
461099,A
461111,B
461114,C
461116,A
461118,D
461119,D
461121,A
461124,D
461127,D
461128,D
461129,C
461131,C
461145,C
461152,D
461154,D
461158,C
461162,D
461163,A
461168,A
461169,D
461174,D
461177,C
461178,A
461179,A
461181,D
461183,C
461187,D
461197,D
461198,D
461201,A
461205,C
461211,B
461214,D
461215,A
461218,C
461220,C
461221,D
461225,D
461226,C
461230,C
461232,A
461233,B
461236,D
461237,A
461241,C
461242,C
461243,C
461248,D
461251,A
461252,A
461256,A
461257,D
461258,B
461262,D
461263,B
461265,D
461269,A
461274,C
461276,D
461277,D
461281,C
461286,A
461289,D
461292,B
461297,C
461299,C
461303,A
461308,D
461309,D
461313,B
461314,C
461319,B
461320,C
461322,C
461323,C
461324,A
461326,A
461335,D
461340,B
461346,C
461348,C
461350,C
461352,C
461356,D
461357,D
461363,A
461366,D
461370,D
461377,A
461378,A
461379,D
461383,C
461388,C
461397,D
461402,D
461408,C
461421,C
461423,A
461426,C
461428,A
461432,C
461437,A
461439,C
461441,C
461442,A
461454,C
461456,A
461457,B
461458,A
461462,C
461465,C
461466,D
461468,A
461469,C
461476,A
461479,C
461480,B
461482,A
461494,A
461501,A
461503,A
461510,C
461514,D
461516,C
461518,C
461521,C
461522,B
461525,A
461526,A
461530,B
461534,A
461540,A
461546,D
461548,B
461553,B
461556,A
461558,A
461564,D
461570,C
461574,C
461587,D
461593,C
461602,C
461604,A
461612,D
461615,A
461617,C
461619,A
461624,A
461626,B
461630,C
461637,B
461644,D
461653,C
461655,B
461658,B
461659,C
461661,A
461663,D
461668,A
461671,D
461674,A
461676,B
461679,D
461681,A
461683,A
461685,D
461686,A
461690,D
461694,A
461695,C
461698,C
461701,B
461705,D
461708,C
461709,A
461711,C
461716,A
461720,A
461722,D
461724,B
461725,D
461727,C
461737,A
461738,C
461744,C
461747,C
461749,D
461752,C
461756,C
461760,C
461769,A
461771,C
461775,C
461778,C
461780,A
461782,B
461784,D
461788,C
461791,A
461792,C
461800,A
461801,D
461802,C
461804,A
461807,D
461815,A
461816,C
461821,D
461822,A
461824,C
461832,D
461837,C
461845,C
461846,A
461848,D
461858,A
461859,B
461860,C
461862,A
461864,D
461872,C
461873,A
461874,C
461882,A
461892,C
461896,A
461898,B
461899,A
461901,C
461910,A
461913,D
461914,C
461921,A
461927,C
461928,D
461929,A
461930,A
461931,D
461936,C
461937,A
461941,A
461943,D
461962,C
461963,A
461965,D
461967,D
461968,A
461978,D
461985,A
461988,A
461989,A
461993,D
461994,D
461996,D
461999,A
462007,C
462011,D
462013,C
462015,A
462016,C
462017,D
462027,B
462029,D
462033,D
462038,C
462043,D
462044,A
462048,D
462051,D
462052,C
462053,A
462058,A
462060,C
462064,C
462068,B
462075,A
462078,A
462080,A
462081,D
462083,D
462084,A
462085,D
462088,C
462090,A
462091,D
462094,D
462096,D
462102,D
462103,A
462108,B
462109,D
462111,C
462114,D
462116,C
462118,C
462120,B
462128,C
462131,C
462134,D
462141,A
462149,C
462151,A
462163,B
462168,A
462171,A
462172,C
462174,C
462177,D
462179,D
462180,A
462186,A
462187,A
462188,D
462196,B
462197,D
462198,A
462200,B
462202,A
462203,C
462204,D
462205,D
462209,A
462210,D
462211,D
462214,B
462216,B
462218,C
462220,D
462222,D
462229,D
462231,D
462232,C
462234,C
462238,A
462240,C
462243,C
462246,C
462249,D
462256,D
462257,C
462260,D
462262,D
462274,C
462275,C
462278,D
462279,D
462280,D
462281,C
462284,C
462285,C
462286,C
462290,D
462291,A
462297,A
462300,C
462304,B
462306,C
462309,D
462310,C
462323,C
462336,B
462339,C
462340,C
462342,C
462345,A
462346,D
462349,C
462355,A
462356,B
462358,C
462365,C
462368,C
462370,D
462381,B
462382,C
462384,A
462386,D
462389,B
462395,B
462396,C
462397,C
462400,A
462401,C
462409,A
462411,A
462415,D
462420,D
462421,C
462423,C
462424,A
462428,A
462429,D
462445,D
462446,D
462447,D
462450,D
462451,D
462452,D
462454,C
462456,D
462457,D
462463,B
462472,A
462473,D
462485,B
462488,D
462491,C
462492,A
462496,C
462498,C
462503,A
462508,D
462512,A
462517,B
462518,D
462519,D
462521,B
462522,C
462524,C
462525,C
462526,C
462529,B
462531,D
462533,D
462538,C
462541,C
462542,A
462543,A
462545,D
462554,D
462561,C
462563,C
462566,A
462577,B
462578,B
462580,A
462584,A
462587,A
462589,D
462595,B
462596,D
462600,D
462607,D
462609,A
462611,C
462612,A
462613,D
462615,A
462617,D
462619,A
462625,A
462626,D
462632,D
462637,B
462643,C
462654,C
462658,B
462668,A
462669,A
462678,C
462680,C
462683,D
462685,D
462687,D
462692,B
462696,A
462697,B
462702,A
462704,A
462705,A
462716,A
462720,C
462722,A
462723,C
462727,C
462729,D
462731,B
462732,C
462735,A
462736,A
462738,C
462739,C
462743,D
462746,D
462747,D
462752,D
462755,D
462756,A
462761,D
462762,B
462767,D
462768,C
462776,A
462785,A
462788,C
462792,D
462799,D
462804,A
462807,B
462810,D
462814,D
462817,D
462819,C
462823,A
462824,D
462826,D
462827,A
462834,D
462838,D
462841,D
462845,C
462849,C
462850,D
462853,D
462854,D
462858,B
462861,D
462866,A
462868,A
462869,D
462871,A
462872,A
462874,B
462887,B
462890,A
462891,D
462894,C
462900,C
462903,A
462905,D
462914,C
462920,A
462923,D
462925,D
462927,B
462936,B
462941,D
462944,D
462951,D
462956,C
462958,D
462963,C
462966,C
462968,C
462971,A
462976,A
462981,B
462982,C
462983,C
462984,C
462986,D
462992,A
462993,C
462994,C
462998,A
463003,C
463012,A
463020,C
463023,B
463024,A
463028,D
463030,A
463034,B
463037,C
463039,A
463040,C
463044,C
463047,B
463051,B
463052,C
463058,B
463062,C
463069,A
463075,C
463080,B
463083,C
463085,A
463086,D
463088,C
463089,D
463090,A
463091,B
463094,A
463096,D
463099,D
463100,B
463102,D
463104,A
463106,D
463108,C
463118,C
463120,B
463129,D
463133,C
463138,D
463144,A
463145,A
463146,A
463148,C
463149,C
463150,D
463151,A
463154,D
463156,C
463157,A
463158,B
463163,C
463164,C
463165,C
463166,A
463170,C
463171,C
463173,A
463174,A
463175,A
463181,C
463187,C
463192,A
463195,D
463196,A
463199,B
463201,D
463203,A
463204,D
463209,A
463218,A
463219,A
463220,A
463221,D
463224,A
463240,A
463242,A
463244,D
463245,A
463248,D
463251,D
463256,D
463258,C
463260,D
463265,B
463266,B
463267,D
463269,C
463270,C
463273,C
463276,C
463277,A
463278,A
463280,C
463292,A
463302,A
463308,A
463316,C
463323,D
463324,C
463330,D
463332,B
463334,A
463335,A
463338,A
463340,D
463341,C
463348,C
463351,D
463356,C
463360,C
463367,A
463368,A
463372,D
463375,A
463376,A
463378,A
463379,D
463386,A
463387,D
463391,A
463395,D
463404,A
463406,D
463409,B
463411,A
463420,B
463423,C
463427,B
463428,C
463431,A
463437,C
463438,A
463443,C
463444,A
463447,A
463452,C
463460,C
463461,A
463462,A
463470,C
463472,D
463473,D
463475,C
463477,D
463483,D
463491,C
463493,A
463499,C
463500,A
463503,D
463508,D
463509,A
463512,B
463516,A
463527,A
463528,B
463529,A
463533,A
463537,D
463545,A
463548,D
463550,B
463553,A
463554,A
463557,D
463560,D
463561,B
463566,D
463572,C
463577,C
463586,D
463588,D
463598,A
463601,D
463603,D
463605,D
463606,D
463614,D
463615,C
463616,C
463619,B
463620,C
463623,D
463624,A
463628,A
463632,C
463638,C
463639,D
463640,D
463644,A
463652,A
463654,A
463655,C
463661,C
463663,C
463664,A
463665,C
463669,D
463670,D
463689,C
463699,C
463703,B
463704,C
463707,A
463713,D
463714,A
463716,D
463718,C
463722,D
463724,D
463726,D
463727,A
463728,C
463732,D
463734,C
463741,B
463745,C
463747,C
463748,D
463753,C
463756,C
463761,C
463764,C
463766,B
463767,C
463768,D
463774,C
463776,C
463782,A
463783,D
463784,D
463785,D
463786,C
463790,C
463792,B
463794,C
463799,A
463800,B
463804,A
463807,D
463811,B
463814,D
463816,C
463818,A
463819,A
463821,A
463825,C
463827,A
463828,D
463830,B
463834,A
463835,D
463842,A
463847,C
463856,B
463857,A
463859,C
463865,C
463877,A
463880,D
463884,D
463891,D
463892,A
463904,C
463917,D
463923,A
463924,A
463926,D
463931,A
463932,B
463941,D
463943,A
463946,D
463948,A
463951,A
463955,C
463958,C
463961,D
463963,A
463966,A
463978,A
463980,C
463981,A
463983,D
463986,C
463997,A
464000,A
464004,D
464007,C
464009,C
464010,D
464013,D
464016,A
464019,D
464021,D
464023,A
464030,D
464031,D
464032,D
464033,D
464039,C
464042,C
464046,D
464048,B
464049,D
464053,A
464054,C
464059,A
464063,A
464066,D
464067,D
464068,A
464071,C
464072,C
464076,C
464084,D
464087,A
464089,B
464096,D
464099,B
464103,C
464110,C
464112,A
464115,B
464118,A
464121,A
464123,A
464127,C
464132,D
464137,C
464139,D
464144,C
464152,B
464162,C
464167,D
464169,C
464172,B
464173,B
464175,D
464176,C
464179,C
464180,C
464182,A
464183,A
464185,C
464195,A
464200,D
464202,A
464204,A
464205,C
464206,A
464211,C
464212,C
464216,B
464217,D
464223,C
464226,C
464231,C
464232,D
464246,B
464254,A
464255,C
464257,A
464265,A
464269,D
464270,A
464271,A
464274,C
464276,B
464283,A
464286,C
464287,A
464289,D
464292,C
464297,D
464298,D
464308,C
464318,C
464320,C
464326,C
464332,B
464339,D
464344,C
464351,D
464364,C
464368,A
464370,A
464373,C
464378,C
464381,C
464382,C
464386,C
464387,C
464389,A
464392,C
464396,C
464412,D
464424,D
464425,A
464432,A
464433,D
464436,A
464437,A
464441,A
464451,B
464456,C
464468,C
464473,C
464474,A
464478,C
464481,A
464482,A
464483,C
464485,D
464487,D
464488,C
464494,C
464499,A
464501,D
464504,D
464506,D
464517,D
464522,B
464526,C
464528,A
464533,A
464536,C
464540,C
464544,C
464549,C
464550,C
464552,A
464553,A
464555,C
464560,D
464561,D
464566,A
464569,A
464570,C
464572,C
464576,D
464577,C
464580,D
464581,D
464586,A
464593,A
464594,A
464597,D
464601,D
464603,A
464606,C
464607,A
464608,C
464618,A
464620,B
464621,A
464637,D
464641,A
464652,D
464654,D
464664,A
464666,A
464670,A
464673,D
464674,A
464675,C
464677,D
464683,C
464684,D
464685,C
464688,B
464690,D
464691,A
464692,D
464693,D
464695,D
464696,D
464697,A
464699,A
464701,A
464704,A
464707,A
464711,C
464712,B
464722,B
464726,A
464728,A
464732,A
464737,C
464739,A
464746,C
464752,B
464755,B
464756,D
464758,D
464760,D
464765,C
464766,D
464769,D
464772,D
464774,D
464780,D
464790,A
464792,B
464794,D
464799,D
464802,A
464804,A
464806,C
464809,A
464812,C
464813,A
464817,A
464818,D
464825,D
464827,A
464828,D
464831,D
464832,A
464835,D
464836,C
464845,D
464849,A
464851,A
464852,C
464854,C
464857,D
464861,D
464864,D
464865,D
464868,A
464872,B
464873,B
464876,D
464879,B
464884,A
464885,D
464886,C
464902,A
464905,C
464907,D
464910,C
464911,B
464915,A
464916,B
464919,A
464920,A
464921,A
464925,C
464927,A
464932,C
464938,A
464939,A
464940,D
464944,A
464947,A
464957,A
464960,D
464961,D
464963,A
464972,B
464973,A
464981,C
464987,A
464990,B
464991,C
464995,A
465001,C
465005,D
465012,A
465014,D
465022,C
465023,A
465026,D
465032,B
465035,C
465038,A
465039,C
465040,A
465045,A
465056,C
465069,C
465075,C
465076,C
465079,D
465082,A
465087,A
465091,C
465092,B
465093,B
465095,A
465099,A
465100,C
465101,D
465105,C
465109,A
465111,C
465112,C
465113,A
465119,C
465120,D
465121,A
465122,C
465124,C
465128,C
465134,B
465136,C
465144,D
465147,D
465148,D
465150,A
465153,C
465155,D
465160,B
465164,D
465171,B
465172,C
465175,D
465176,C
465181,D
465182,D
465186,C
465187,A
465188,C
465189,C
465194,C
465196,B
465197,B
465201,C
465202,D
465203,D
465204,D
465213,A
465214,A
465216,D
465226,A
465228,B
465231,B
465236,A
465237,C
465242,D
465249,D
465254,A
465261,D
465264,C
465267,D
465274,A
465285,A
465288,D
465289,D
465290,A
465294,D
465295,C
465296,C
465303,A
465306,C
465310,D
465319,D
465326,A
465333,B
465335,A
465340,C
465342,B
465344,C
465345,C
465351,C
465352,C
465354,A
465357,C
465358,C
465359,A
465364,A
465366,A
465371,A
465372,B
465383,C
465384,B
465391,C
465393,C
465395,C
465399,A
465405,D
465408,C
465410,D
465417,A
465419,D
465423,C
465428,D
465433,A
465435,A
465437,A
465440,A
465441,D
465445,D
465458,C
465461,A
465463,A
465464,C
465467,D
465471,A
465472,C
465473,A
465477,C
465479,A
465482,D
465483,C
465484,A
465488,D
465489,B
465492,D
465496,A
465505,C
465507,A
465508,D
465510,C
465518,A
465520,C
465521,B
465522,D
465529,A
465538,A
465539,B
465541,C
465543,C
465547,D
465550,B
465551,C
465554,A
465555,A
465558,A
465568,A
465569,B
465571,A
465577,D
465584,A
465586,D
465587,C
465594,C
465598,C
465600,A
465601,C
465602,A
465603,D
465605,A
465611,A
465612,C
465616,B
465621,D
465625,A
465627,D
465629,C
465635,A
465638,A
465640,C
465644,D
465645,A
465649,C
465651,A
465653,C
465655,A
465656,D
465658,C
465663,A
465667,C
465668,D
465669,A
465670,D
465675,A
465680,D
465685,D
465688,B
465689,D
465695,D
465697,A
465703,A
465704,D
465705,C
465706,C
465721,C
465722,C
465725,A
465727,D
465728,A
465733,A
465734,C
465736,A
465737,A
465740,A
465742,C
465751,C
465753,C
465766,A
465768,B
465769,D
465772,A
465775,A
465776,B
465777,C
465784,D
465788,D
465793,D
465797,A
465804,D
465809,D
465811,D
465813,D
465818,A
465823,A
465826,C
465828,A
465829,A
465830,C
465831,A
465837,A
465841,B
465848,A
465849,A
465851,A
465853,C
465857,A
465860,C
465863,D
465865,D
465866,C
465867,B
465873,A
465875,A
465884,D
465893,A
465894,C
465907,D
465916,A
465923,A
465925,D
465927,D
465930,A
465931,B
465935,D
465937,D
465941,D
465948,C
465953,A
465957,A
465960,A
465961,A
465963,C
465965,A
465972,A
465974,A
465975,A
465976,B
465979,C
465982,C
465983,D
465996,D
465997,D
466001,A
466007,D
466017,D
466019,A
466020,D
466022,C
466023,C
466024,A
466032,D
466042,A
466043,C
466046,A
466058,A
466069,B
466071,B
466078,C
466079,B
466082,D
466083,D
466084,D
466085,D
466088,D
466090,B
466092,C
466099,D
466103,A
466109,C
466111,D
466114,C
466115,C
466118,D
466124,A
466128,A
466130,D
466132,A
466136,C
466138,C
466140,A
466141,D
466142,A
466143,A
466146,A
466148,A
466149,A
466153,A
466154,C
466156,C
466157,A
466161,B
466162,A
466166,A
466172,C
466178,C
466180,D
466185,C
466200,B
466201,A
466206,C
466207,C
466208,B
466210,B
466211,C
466213,D
466218,C
466223,A
466225,C
466226,C
466233,B
466235,B
466236,D
466238,D
466246,C
466247,C
466253,C
466257,D
466264,C
466268,B
466271,D
466274,C
466276,A
466278,D
466282,D
466285,C
466286,A
466287,C
466289,C
466290,D
466292,C
466297,D
466300,A
466301,A
466306,D
466313,B
466315,A
466317,A
466318,D
466319,D
466320,D
466321,A
466324,D
466326,D
466335,D
466337,D
466341,B
466347,C
466352,A
466355,D
466367,A
466370,C
466372,C
466373,B
466376,D
466377,B
466380,A
466381,C
466382,C
466387,A
466389,A
466391,A
466392,A
466393,B
466395,B
466397,D
466400,C
466401,C
466402,C
466404,B
466406,A
466408,A
466411,C
466414,B
466418,A
466419,C
466422,A
466427,D
466429,D
466443,A
466450,D
466455,C
466456,A
466457,A
466463,D
466464,D
466466,D
466467,C
466468,A
466474,D
466478,C
466483,D
466486,B
466488,A
466490,C
466493,C
466500,A
466501,A
466502,D
466516,D
466517,B
466526,C
466527,D
466530,D
466533,B
466535,A
466536,D
466538,C
466541,B
466543,B
466545,C
466550,D
466552,D
466553,C
466556,D
466562,D
466564,D
466565,B
466576,D
466586,D
466588,D
466596,C
466603,A
466606,A
466613,D
466623,C
466628,D
466631,C
466634,D
466635,C
466644,A
466650,D
466652,C
466655,C
466656,C
466658,D
466662,D
466665,C
466666,D
466671,C
466686,D
466687,D
466688,D
466689,D
466696,C
466704,C
466705,D
466707,D
466713,C
466718,B
466720,A
466721,C
466725,C
466731,D
466732,C
466733,D
466735,D
466746,C
466749,D
466750,D
466751,D
466752,C
466753,B
466754,C
466759,D
466760,C
466765,A
466769,D
466775,A
466776,D
466777,B
466778,C
466788,D
466790,C
466791,D
466792,D
466795,C
466799,D
466802,B
466804,D
466807,D
466808,B
466810,D
466811,D
466813,A
466814,D
466815,D
466816,C
466818,B
466826,A
466832,A
466833,C
466846,C
466863,B
466867,B
466871,A
466874,C
466884,D
466886,A
466891,B
466905,A
466906,A
466908,A
466909,A
466910,A
466917,C
466918,B
466920,D
466923,B
466926,D
466927,D
466936,A
466938,A
466939,C
466951,B
466954,B
466955,A
466956,A
466961,B
466966,A
466967,A
466970,D
466971,C
466975,C
466990,A
466996,A
466998,C
466999,D
467000,B
467008,C
467009,D
467022,C
467023,D
467025,A
467044,B
467046,A
467050,D
467053,D
467058,B
467060,A
467063,A
467073,B
467078,A
467079,C
467084,C
467085,A
467088,A
467092,D
467093,C
467098,C
467099,D
467107,A
467111,A
467112,A
467113,D
467114,C
467116,B
467119,D
467121,C
467125,C
467127,D
467129,B
467132,A
467136,A
467137,B
467138,B
467139,C
467143,A
467144,A
467146,B
467147,A
467153,C
467157,A
467158,D
467159,B
467160,A
467165,B
467167,B
467168,C
467172,A
467180,C
467183,C
467185,C
467189,B
467193,A
467201,B
467202,D
467208,B
467212,D
467216,D
467217,C
467218,A
467223,A
467227,D
467230,D
467232,D
467233,A
467235,A
467238,D
467239,A
467241,A
467242,D
467247,A
467256,C
467260,D
467263,D
467268,D
467275,D
467281,A
467283,A
467288,D
467296,B
467300,C
467301,D
467303,C
467309,B
467311,C
467312,C
467313,A
467314,B
467317,A
467318,C
467322,C
467325,C
467329,A
467338,D
467339,B
467344,D
467345,D
467346,C
467352,A
467355,D
467357,C
467358,C
467359,C
467365,A
467367,D
467369,C
467373,D
467375,A
467378,B
467384,A
467385,D
467389,B
467393,C
467398,A
467399,C
467403,B
467410,A
467415,D
467419,C
467421,C
467422,B
467423,A
467434,D
467437,C
467438,D
467441,A
467442,C
467444,C
467445,C
467449,A
467451,A
467455,A
467456,A
467457,D
467459,A
467463,C
467468,A
467472,A
467474,D
467479,C
467481,C
467482,A
467487,A
467488,A
467492,A
467493,A
467499,C
467500,C
467503,C
467504,B
467505,C
467510,A
467511,A
467514,C
467518,D
467532,A
467533,D
467537,C
467539,C
467540,C
467542,D
467557,B
467559,C
467565,C
467569,D
467570,D
467576,C
467579,D
467580,D
467588,C
467589,D
467592,A
467595,D
467596,C
467604,D
467608,A
467609,D
467610,D
467612,C
467614,B
467620,A
467621,D
467623,C
467629,A
467635,A
467641,C
467643,A
467654,C
467657,D
467658,D
467659,A
467664,A
467666,D
467667,D
467669,C
467673,A
467678,D
467679,A
467683,B
467684,C
467685,B
467693,A
467694,A
467699,B
467705,C
467706,C
467707,C
467710,C
467715,D
467721,A
467723,C
467726,C
467727,B
467728,A
467729,A
467733,D
467734,C
467735,D
467737,C
467739,C
467740,D
467741,D
467749,A
467763,A
467767,D
467768,C
467769,A
467772,A
467779,C
467789,D
467798,D
467802,B
467803,C
467806,B
467808,B
467812,A
467813,A
467815,A
467825,D
467828,A
467838,C
467848,A
467849,A
467852,A
467856,C
467860,B
467861,D
467864,C
467865,A
467868,C
467876,B
467879,B
467880,C
467882,A
467883,C
467888,D
467891,A
467892,A
467894,C
467895,D
467898,A
467901,D
467904,A
467905,A
467911,D
467913,B
467915,A
467917,D
467927,A
467929,C
467930,A
467932,D
467933,D
467934,A
467938,B
467940,D
467946,C
467948,D
467949,D
467950,B
467954,D
467958,A
467960,A
467961,A
467968,A
